Tag ID,X,Y,Z
13,-0.21215557382522646,0.20572004670145377,4.932624967879256
13,-0.20851085826451446,0.2040906705487504,4.847337045228292
13,-0.21212182033574242,0.20589840438083978,4.934511259271431
13,-0.21152507572411341,0.20555781784848826,4.930216047611437
13,-0.2116306392182141,0.2055064397407265,4.929377849724552
13,-0.21170909622870707,0.20563561453224752,4.928221876081609
13,-0.212166273845501,0.20562240498867151,4.935189165139574
13,-0.21199168589060063,0.20544149045197932,4.933350002940953
13,-0.21224500563795554,0.2056643850170575,4.9333385633682045
13,-0.21203371527231737,0.2057480361897824,4.933689574313399
13,-0.21227499900752203,0.20548096346097344,4.935081807881824
13,-0.21198984353634556,0.2050251080929588,4.930471040721495
13,-0.21227344015989855,0.20527786380274093,4.9344270635214045
13,-0.21219888905737352,0.20567009994296276,4.936693715801183
13,-0.2117545397655417,0.2050438265888412,4.928659282020338
13,-0.2114307411258876,0.2046053799994697,4.922437290476679
13,-0.21076171616628328,0.20439946497449088,4.91555760693773
13,-0.21084109386005398,0.2049135161460294,4.920168778983109
13,-0.21021067528577872,0.20467385506652785,4.9145562074700795
13,-0.20992075838273688,0.20457101553864354,4.921632960866105
13,-0.21030172709401412,0.20546739828754948,4.933729603909498
13,-0.2099492874159126,0.20543753915827273,4.932572204854148
13,-0.20947094392557447,0.20646752992457282,4.950951455173601
13,-0.2066203073451589,0.2041646594000985,4.906578180334182
13,-0.2066431991275125,0.2046421492507592,4.91199799167396
13,-0.20698179806427183,0.2054469656041655,4.92893589923616
13,-0.20659103116381822,0.2055490896969393,4.928955609709745
13,-0.20511297833761613,0.20417200518429632,4.9136287582011215
13,-0.20492917529554944,0.20457282119770323,4.923360161565432
13,-0.2053952299385998,0.20589327419568323,4.946059713921052
13,-0.20181531906635672,0.20492280481385186,4.909051179110213
13,-0.20159928359353835,0.20502114069894556,4.9304882479615415
13,-0.19983574044077237,0.20453836933643976,4.924778747804066
13,-0.19959442654933415,0.20566940701584677,4.93963210485653
13,-0.19569600566331297,0.20459501321980908,4.904546915800829
13,-0.19470411393510936,0.20407934657908042,4.907396047942881
13,-0.19557848210657167,0.20499896775688972,4.950470304897691
13,-0.19511724494084728,0.20601389501929915,4.944860567365073
13,-0.19317656871302463,0.2055590417943617,4.930417834212602
13,-0.1914554986356559,0.204273240636753,4.901280576359379
13,-0.19264282457075116,0.20408325250055356,4.935693613190824
13,-0.19087932237202695,0.20454162850136487,4.904155651224637
13,-0.1894932556423864,0.20285234783992256,4.8782250964635026
13,-0.18927116221759066,0.2029989931781301,4.881281437812775
13,-0.18940873932077607,0.20282792821955337,4.881739273213807
13,-0.18926253851149802,0.20378244379486132,4.887452228471986
13,-0.18939105070470996,0.20379240026067108,4.895818644406582
13,-0.1895508521381063,0.20459139085873376,4.917782830076608
13,-0.18950582994795354,0.20457038224439314,4.918880870785452
13,-0.1897271183526956,0.20555908496522693,4.930644608072481
13,-0.18976108107168593,0.2057187088807971,4.933735668302853
13,-0.1890729834846157,0.2050281735023556,4.92389981078056
13,-0.1883961674133444,0.20464391242320912,4.916924437158999
13,-0.1881902319280099,0.20474899268086946,4.91491568802665
13,-0.18575553137276926,0.20355704927313029,4.87972353048048
13,-0.18575066412796185,0.20295978571276774,4.8724568574918745
13,-0.18538244102254728,0.20252583357539644,4.868131367567063
13,-0.18610307295972284,0.20346641750601588,4.881274605470875
13,-0.18516705025268582,0.20264801704460897,4.864249790373279
13,-0.18503400485903987,0.20221771336272795,4.857599692842041
13,-0.18499258936533972,0.20233188206840827,4.863437217217779
13,-0.18461467434169337,0.20235199437768892,4.863401807328579
13,-0.1849392532418711,0.20340526722278146,4.875917115232566
13,-0.18456031320865773,0.20329396976189293,4.877090222122803
13,-0.18499113629391903,0.20320201677578953,4.8832214015650885
13,-0.18521390322774253,0.20398132145983106,4.888503862279912
13,-0.18566767312689147,0.20388598931978025,4.882648855673348
13,-0.18681846205378713,0.20404890485012833,4.888506452889479
13,-0.18772569055651844,0.20396849467093356,4.9009691849888535
13,-0.18872475039893552,0.20525399607862635,4.912994839877817
13,-0.18855774053183458,0.2064139431287357,4.899090317095531
13,-0.18814979493578027,0.20673635575700552,4.900500707135896
13,-0.18966027171395183,0.2052755863596337,4.9295715082761875
13,-0.18950063158164465,0.20493020336671283,4.9179971503995095
13,-0.1890048217984476,0.2067403771960926,4.911418589240167
13,-0.1887536798243327,0.20794709583729978,4.915964241896183
13,-0.1896594462778419,0.205582615408316,4.922814715077956
13,-0.18954864632351984,0.20507380692711433,4.9189658181867975
13,-0.18880915340657156,0.20658802519536124,4.903019162145116
13,-0.18904109407156008,0.2059533241854044,4.894902955090277
13,-0.18953410639883728,0.20466792913133305,4.897730274375251
13,-0.18930179900030633,0.2038506013892932,4.8953657462655205
13,-0.1902852574701371,0.20661982645505275,4.910005613026261
13,-0.1893169954238693,0.20496234867714858,4.9092095845961
13,-0.18934785180427682,0.2045448478068145,4.909372365034578
13,-0.18873688880367948,0.20453904897197164,4.917939696910905
13,-0.18862235839341152,0.20559690898410485,4.89468380159591
13,-0.18815300210266656,0.20490455062750465,4.909395155664076
13,-0.18464068157088495,0.20216681814263518,4.849433959629059
13,-0.18489140419163472,0.2019384506949771,4.860207380982522
13,-0.18554021635386847,0.20557660478860412,4.889945052529398
13,-0.18404151656964443,0.20244301997977232,4.854715056221033
13,-0.18508492392707068,0.20332371345096684,4.901265969138568
13,-0.18566372619093102,0.20260050178767583,4.918127341361594
13,-0.18398645923310436,0.20291346400805632,4.88970242154042
12,0.7843688863847118,0.08988298095489373,4.830157912907438
13,-0.18406019026923995,0.20261544912670015,4.882232518102699
12,0.785055917317044,0.09156293447837896,4.777919904491944
13,-0.1839769663328985,0.20181291179189464,4.881594537001631
12,0.7882877943308123,0.094316113647165,4.754104353173968
13,-0.18400538896677612,0.20067217529438985,4.879994199773578
12,0.7938089709258797,0.10356700676072703,4.740859752612466
13,-0.1849905733913377,0.20142508622430355,4.8915256683831805
12,0.8040891442493159,0.11547365836342954,4.761376517073482
13,-0.18443721134967564,0.20084313337341797,4.872716789943067
12,0.8127391362511944,0.1248514284689737,4.786119745517621
13,-0.18665411347227978,0.20077058297764366,4.898696293772425
13,-0.18641649237358188,0.19819569542854407,4.869030170908999
13,-0.18936410727633077,0.19903044543389373,4.881685087449843
12,0.816392830267476,0.15051133280298498,4.750317262598304
13,-0.19085478822039573,0.20027997359982555,4.89226617950926
12,0.8256408898389622,0.160526538953277,4.800678837339708
13,-0.19371091859975234,0.19958334053949223,4.90418909621257
12,0.8247829953993087,0.1701175130197552,4.794935061997358
13,-0.19543251725736915,0.19911296258483252,4.899981743302425
12,0.8238604817988804,0.17964198705930753,4.789198622261199
13,-0.1966049974650272,0.19905222630085784,4.881705580599483
12,0.8276236857740088,0.19124606564164956,4.811988795270855
13,-0.1973309948128049,0.19870956226454708,4.834207239791569
12,0.8238982155691525,0.19794725537940952,4.788523695411182
13,-0.19870135919747314,0.19836618992680566,4.824871408274951
12,0.8265207793128511,0.20513536421901626,4.806267313329138
13,-0.2018924937325321,0.19887209371831877,4.839240794644523
12,0.8269651889159966,0.21014669376395348,4.808315471315451
13,-0.20354601678681342,0.20015496507241692,4.835336039545883
12,0.8283186039555146,0.21610432159653842,4.820473560261675
13,-0.2046296313528393,0.20132367768336396,4.809258473940613
12,0.8358550301948661,0.22151250694446933,4.8662959915776804
13,-0.20795496728071997,0.2031401329332085,4.835764590025554
12,0.839868002568146,0.2228202345651195,4.893369297411715
13,-0.20911805181968848,0.20151481002525962,4.808336643155337
12,0.8345407042222704,0.22169284176096987,4.866994236653031
13,-0.21324932788418516,0.20304755266719796,4.82214529242117
12,0.8323158197934656,0.22464055013000353,4.850272390108521
13,-0.21606867327496163,0.20542304511181275,4.826672929671503
12,0.8263595037202776,0.2267440940196201,4.813220424214665
13,-0.21822023301407384,0.20717076923859165,4.808627018101993
12,0.8268244284697163,0.2274942208142502,4.818206977605442
13,-0.22092561820930254,0.20745043454699524,4.830819334165601
12,0.8281893290333476,0.2304336564289845,4.834336620135132
13,-0.2224513107238503,0.20714990301269298,4.801883278774122
12,0.8235793167446414,0.23072617126996275,4.8031200410612085
13,-0.22148692382681237,0.20650373372974895,4.7732429077505705
12,0.8227079599189129,0.23105071677998476,4.797230161007251
13,-0.2246991059324701,0.21103231793306768,4.817017615460677
12,0.8238780895098011,0.226899033394342,4.794953109527585
13,-0.22499325009559007,0.20886159658418801,4.80667905992227
12,0.8364682797076167,0.22847720067494104,4.85483947669189
13,-0.2295282798753476,0.21106687318985828,4.849964917985279
12,0.8425716427508813,0.22902832317291003,4.8681738352344786
13,-0.22862289449656512,0.21017513677517655,4.795678124592459
12,0.8341801428482871,0.225990796337092,4.806802427729226
13,-0.2327322081940681,0.21214096771765314,4.814401602826872
12,0.8383736763001847,0.22318205605113384,4.808894064308159
13,-0.23241243715840515,0.20696122021644967,4.764480377411262
12,0.8375338582794235,0.22119822197096167,4.792057960491164
13,-0.23697349041639484,0.2076760788925675,4.799399068013496
12,0.8463444594994942,0.2231262397586401,4.831825573226232
13,-0.23993310348118385,0.20876572058994294,4.800422326628068
12,0.8353084282368197,0.21876516831206702,4.753665714595548
13,-0.24207802571512643,0.2064033147363594,4.760036675360315
12,0.8340257690040644,0.21634413785509388,4.744206810640882
13,-0.24788112603473245,0.20659650063712856,4.778744527868326
12,0.8458593199606994,0.21754939156110348,4.799838830310469
13,-0.2502878061780821,0.20441743561487372,4.777371806563054
12,0.835982359471632,0.21668631974094768,4.7528917864894416
13,-0.25512512930641945,0.20464862552409455,4.776375546966507
12,0.8415174304717961,0.21695693699295307,4.781053224584926
13,-0.25667244575437614,0.20039900821644552,4.759743055493627
12,0.8386831784886469,0.2162657524912732,4.7713179129079775
13,-0.2570887730155497,0.19663006205323172,4.732726559845298
12,0.8385529609357025,0.21536886829308755,4.777282012423163
13,-0.2585874206058586,0.19306026395455103,4.743119270971274
12,0.8386673275238318,0.21732566724050412,4.782633508524343
13,-0.25878730396407773,0.19188929703227603,4.733941830801168
12,0.8344095023812355,0.21553613466199406,4.756527403583133
13,-0.2615761928763308,0.18922112394886562,4.760456398742769
12,0.8226844256065274,0.21312385989613322,4.690751574219882
13,-0.2617065669917165,0.18709031215396274,4.746679934665808
